file,line,keywords,text
strategist/searchlight/classic_models.py,30,action,"    def __init__(self,players: set[int], actor_action_enumerator: ActorActionEnumerator, forward_transitor: ForwardTransitor, num_rollouts=10, rng: np.random.Generator = np.random.default_rng()):"
strategist/searchlight/classic_models.py,34,action,            action_enumerator: action enumerator
strategist/searchlight/classic_models.py,35,action,            action_predictor: action predictor
strategist/searchlight/classic_models.py,40,action,"        self.game_simulator = GameSimulator(actor_action_enumerator=actor_action_enumerator, transitor=forward_transitor)"
strategist/searchlight/datastructures/adjusters.py,16,action,"    def adjust(self, qvalue: float, prior: float, state_visits: int, state_action_visits: int) -> float:"
strategist/searchlight/datastructures/adjusters.py,18,action,        Adjusts the qvalue for a given state-action pair
strategist/searchlight/datastructures/adjusters.py,22,action,            prior: prior probability of the action
strategist/searchlight/datastructures/adjusters.py,24,action,            state_action_visits: number of visits to the state-action pair
strategist/searchlight/datastructures/adjusters.py,37,action,"    def adjust(self, qvalue, prior, state_visits, state_action_visits) -> float:"
strategist/searchlight/datastructures/adjusters.py,39,action,        Adjusts the qvalue for a given state-action pair
strategist/searchlight/datastructures/adjusters.py,43,action,            prior: prior probability of the action
strategist/searchlight/datastructures/adjusters.py,45,action,            state_action_visits: number of visits to the state-action pair
strategist/searchlight/datastructures/adjusters.py,50,action,        return qvalue + prior*np.sqrt(state_visits)/(1 + state_action_visits) *(self.c1 + np.log((state_visits + self.c2 + 1)/self.c2))
strategist/searchlight/datastructures/adjusters.py,58,action,"    def adjust(self, qvalue: float, prior: float=1.0, state_visits: int=1, state_action_visits:int=1) -> float:"
strategist/searchlight/datastructures/adjusters.py,60,action,        Adjusts the qvalue for a given state-action pair
strategist/searchlight/datastructures/adjusters.py,64,action,            prior: prior probability of the action
strategist/searchlight/datastructures/adjusters.py,66,action,            state_action_visits: number of visits to the state-action pair
strategist/searchlight/datastructures/adjusters.py,71,action,"        # if state_action_visits == 0, set it to a small value"
strategist/searchlight/datastructures/adjusters.py,72,action,"        state_action_visits = max(state_action_visits, self.small_value)"
strategist/searchlight/datastructures/adjusters.py,73,action,"        # print('ucb', qvalue, prior, state_visits, state_action_visits, self.c)"
strategist/searchlight/datastructures/adjusters.py,74,action,        return qvalue + prior*np.sqrt(np.log(state_visits)/(state_action_visits)) *self.c
strategist/searchlight/datastructures/beliefs.py,47,action,    action_to_next_state: dict
strategist/searchlight/datastructures/beliefs.py,50,action,    action_to_prob_weights: dict
strategist/searchlight/datastructures/beliefs.py,51,action,    action_to_actor_to_reward: dict
strategist/searchlight/datastructures/beliefs.py,54,action,    action_to_visits: dict
strategist/searchlight/datastructures/beliefs.py,55,action,    actions: set[Hashable]
strategist/searchlight/datastructures/beliefs.py,63,action,        self.action_to_next_state = dict() # maps action to next state
strategist/searchlight/datastructures/beliefs.py,64,action,        self.action_to_actor_to_reward = dict() # maps action to actor to intermediate reward
strategist/searchlight/datastructures/beliefs.py,65,action,        self.action_to_prob_weights = defaultdict(lambda: 1.0) # maps action to probability for the actor
strategist/searchlight/datastructures/beliefs.py,69,action,        self.action_to_visits = defaultdict(int) # maps action to number of visits
strategist/searchlight/datastructures/beliefs.py,77,action,        self.actions = set()
strategist/searchlight/datastructures/beliefs.py,81,action,        self.action_to_visits = defaultdict(int)
strategist/searchlight/datastructures/beliefs.py,83,action,        self.action_to_next_state = dict()
strategist/searchlight/datastructures/beliefs.py,84,action,        self.action_to_actor_to_reward = dict()
strategist/searchlight/datastructures/beliefs.py,85,action,        self.action_to_prob_weights = defaultdict(lambda: 1.0)
strategist/searchlight/datastructures/beliefs.py,89,action,    def get_action_to_probs(self) -> dict:
strategist/searchlight/datastructures/beliefs.py,91,action,        Normalizes the action to prob weights and returns it
strategist/searchlight/datastructures/beliefs.py,93,action,        total = sum(self.action_to_prob_weights.values())
strategist/searchlight/datastructures/beliefs.py,94,action,"        return {action: prob/total for action, prob in self.action_to_prob_weights.items()}"
strategist/searchlight/datastructures/beliefs.py,97,action,        return set(self.action_to_next_state.values())
strategist/searchlight/datastructures/beliefs.py,107,action,    def get_actions(self) -> set:
strategist/searchlight/datastructures/beliefs.py,108,action,        # return set(self.action_to_next_state.keys())
strategist/searchlight/datastructures/beliefs.py,109,action,        return self.actions
strategist/searchlight/datastructures/beliefs.py,120,action,    def get_unvisited_actions(self) -> set[Hashable]:
strategist/searchlight/datastructures/beliefs.py,121,action,        return self.get_actions() - set(self.action_to_visits.keys())
strategist/searchlight/datastructures/beliefs.py,123,action,"    def all_actions_have_negative_intermediate_reward(self, actor: int) -> bool:"
strategist/searchlight/datastructures/beliefs.py,125,action,        Returns whether all actions have a negative intermediate reward for the actor
strategist/searchlight/datastructures/beliefs.py,127,action,        return all(self.action_to_actor_to_reward[action][actor] < 0 for action in self.get_actions())
strategist/searchlight/datastructures/beliefs.py,140,action,    actions: set
strategist/searchlight/datastructures/beliefs.py,147,action,        self.actions = set()
strategist/searchlight/datastructures/beliefs.py,155,action,"    def add_actions(self, actions: set):"
strategist/searchlight/datastructures/beliefs.py,156,action,        self.actions.update(actions)
strategist/searchlight/datastructures/graphs.py,18,action,    A DAG where each node represents a state and each edge represents an action
strategist/searchlight/datastructures/graphs.py,109,step,"    def simulate_trajectory(self, state: Hashable, num_steps: int = -1, stop_condition: Union[Callable[[ValueNode], bool], str] = lambda x : False) -> List[Tuple[Hashable, Hashable]]:"
strategist/searchlight/datastructures/graphs.py,111,step,        Simulates a trajectory from the given state for a given number of steps.
strategist/searchlight/datastructures/graphs.py,112,action,        Players will take optimal actions according to the graph
strategist/searchlight/datastructures/graphs.py,113,action,        Environment will take actions according to the random policy
strategist/searchlight/datastructures/graphs.py,117,step,"            num_steps: number of steps to simulate. if -1, simulates until the end of the graph (unexpanded node)"
strategist/searchlight/datastructures/graphs.py,120,action,"            trajectory: list of tuples of state and action. will be of the form [(None, start_state), (action1, state1) ...]. "
strategist/searchlight/datastructures/graphs.py,128,action,"            if stop_condition == ""has_unvisited_actions"":"
strategist/searchlight/datastructures/graphs.py,129,action,                # check if x.get_unvisited_actions() is not empty
strategist/searchlight/datastructures/graphs.py,130,action,                stop_condition = lambda x : len(x.get_unvisited_actions()) >= 0
strategist/searchlight/datastructures/graphs.py,133,action,                stop_condition = lambda x : x.all_actions_have_negative_intermediate_reward(0)
strategist/searchlight/datastructures/graphs.py,140,step,        # Initialize a variable to keep track of the current step number.
